Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
439435,1.00,0.01,-0.01,30.04,2.21,0.63,0.18
439539,1.02,-0.01,-0.02,30.04,2.27,0.86,0.11
439644,1.03,0.01,-0.02,29.99,1.92,0.76,-0.02
439748,1.02,0.00,-0.01,29.99,2.27,0.68,0.19
439853,1.02,0.01,-0.01,30.13,2.43,0.63,0.06
439958,1.01,-0.01,-0.02,30.08,2.29,0.50,0.13
440062,1.04,0.01,-0.01,30.04,2.31,0.72,0.02
440167,1.00,-0.01,-0.00,30.08,2.34,0.53,0.07
440271,1.01,-0.00,-0.01,30.13,2.44,0.66,-0.01
440376,1.01,0.00,-0.01,30.08,2.31,0.73,-0.04
440480,1.00,-0.00,-0.02,29.94,2.31,0.69,0.24
440586,1.05,0.01,-0.00,30.13,2.25,0.76,-0.09
440690,1.00,-0.00,-0.01,30.08,2.24,0.81,0.05
440795,1.03,0.01,-0.01,30.04,2.24,0.82,0.15
440899,1.02,0.00,-0.01,30.04,2.20,0.55,0.18
441004,1.01,0.00,-0.01,29.99,2.21,0.63,-0.07
441108,1.03,0.00,-0.02,30.04,2.31,0.78,0.03
441212,1.00,-0.00,-0.02,30.08,2.13,0.73,0.03
441317,1.03,0.01,-0.01,30.04,2.37,0.65,0.01
441422,1.04,0.01,-0.02,30.08,2.37,0.69,0.09
441527,1.00,-0.01,-0.01,29.99,2.31,0.79,0.06
441631,1.04,0.00,-0.01,30.04,2.15,0.59,0.15
441736,1.00,0.01,-0.01,29.99,2.27,0.72,0.08
441840,1.05,0.02,-0.01,30.04,2.37,0.66,0.05
441945,1.00,-0.00,-0.01,30.13,2.21,0.55,0.16
442050,1.00,-0.01,-0.01,30.08,2.21,0.85,0.11
442155,1.04,0.01,-0.01,30.13,2.22,0.79,0.07
442259,1.01,0.01,-0.02,29.99,2.27,0.63,0.17
442363,1.04,0.01,-0.02,30.18,2.15,0.62,0.07
442468,1.01,0.00,-0.01,30.04,2.40,0.68,0.02
442572,1.04,0.01,-0.02,29.99,2.35,0.47,0.16
442677,1.01,-0.00,-0.01,29.99,2.19,0.59,0.06
442782,1.03,0.01,-0.01,30.13,2.37,0.80,0.08
442887,1.03,0.01,-0.01,29.99,2.13,0.68,0.15
442991,1.05,0.00,-0.01,29.99,2.27,0.65,0.03
443096,1.02,0.01,-0.01,30.04,2.12,0.59,0.19
443200,1.03,0.00,-0.01,30.08,2.42,0.71,0.15
443304,1.04,0.01,-0.02,29.99,2.27,0.57,0.11
443409,1.05,0.01,-0.02,30.04,2.20,0.73,0.31
443514,1.03,0.01,-0.01,29.99,2.13,0.74,0.08
443619,1.05,0.01,-0.02,29.99,2.26,0.47,-0.05
443723,1.03,0.01,-0.01,30.04,2.14,0.87,0.15
443828,1.04,0.01,-0.01,29.99,2.41,0.76,0.24
443932,1.01,-0.01,-0.02,29.94,2.27,1.06,0.13
444037,1.00,-0.00,-0.01,29.99,2.15,0.52,0.06
444142,1.02,-0.00,-0.03,30.04,2.31,0.77,0.08
444247,1.01,0.01,-0.01,30.08,2.21,0.57,0.14
444351,1.04,0.01,-0.01,30.04,2.63,0.69,-0.02
444455,1.03,0.01,-0.02,29.99,2.28,0.77,-0.08
444560,1.04,0.02,-0.02,29.99,2.16,0.57,0.02
444664,1.04,0.01,-0.01,30.04,2.21,0.47,0.17
444769,1.00,0.00,-0.02,30.08,2.40,0.70,0.05
444874,1.03,0.01,-0.01,30.04,2.28,0.56,0.17
444979,1.00,-0.01,-0.02,30.08,2.32,0.76,0.26
445083,1.03,0.01,-0.02,29.99,2.20,0.55,0.15
445188,1.02,-0.00,-0.02,30.04,2.40,0.86,0.15
445292,0.99,-0.01,-0.02,30.08,2.14,0.73,0.12
445396,1.00,-0.00,-0.02,30.04,2.20,0.82,0.02
445501,1.01,0.00,-0.02,30.13,2.24,0.72,0.02
445606,1.03,0.01,-0.02,30.08,2.18,0.82,0.11
445711,1.05,0.01,-0.01,30.13,1.97,0.81,0.05
445815,1.00,0.00,-0.01,29.94,2.14,0.63,0.05
445920,1.02,0.00,-0.02,29.99,2.31,0.67,0.04
446024,1.04,-0.00,-0.02,30.13,2.37,0.81,0.18
446129,1.05,0.01,-0.02,29.99,2.15,0.72,0.01
446234,1.00,0.00,-0.02,29.99,2.24,0.70,0.07
446339,1.03,0.01,-0.02,30.04,2.07,0.55,0.15
446443,1.04,0.01,-0.02,29.99,2.08,0.79,0.09
446547,1.02,0.00,-0.02,29.99,2.26,0.67,0.21
446652,1.05,0.01,-0.02,30.04,2.34,0.60,0.03
446756,1.02,-0.00,-0.02,30.04,2.11,0.45,0.08
446861,1.05,0.01,-0.01,30.08,2.46,0.77,0.10
446966,1.03,0.01,-0.01,29.94,2.25,0.58,0.15
447071,1.00,-0.00,-0.02,29.99,2.08,0.67,0.10
447175,1.02,0.00,-0.01,30.08,2.35,0.69,0.02
447280,1.03,0.02,-0.02,30.04,2.18,0.77,0.21
447384,1.02,-0.00,-0.02,29.99,2.16,0.76,0.16
447489,1.04,0.01,-0.01,29.94,2.31,0.66,0.13
447593,1.01,-0.00,-0.01,29.99,2.44,0.66,-0.01
447698,1.02,0.00,-0.02,29.99,2.31,0.73,0.19
447803,1.05,0.02,-0.02,29.94,2.42,0.66,0.05
447907,0.99,-0.00,-0.02,30.08,2.25,0.73,0.14
448012,1.00,0.00,-0.02,29.99,2.43,0.56,0.18
448116,1.03,0.01,-0.03,30.04,2.48,0.76,0.23
448221,1.05,0.01,-0.01,29.99,2.41,0.64,0.19
448325,1.05,0.00,-0.02,30.08,2.11,0.83,0.19
448431,1.02,0.00,-0.01,30.04,2.27,0.82,0.07
448535,1.04,0.01,-0.02,29.99,2.23,0.73,-0.01
448640,1.04,0.00,-0.01,30.08,2.41,0.77,0.18
448744,1.00,-0.00,-0.01,29.94,2.39,0.91,0.11
448848,1.00,-0.01,-0.03,30.04,2.22,0.87,0.04
448953,1.04,0.00,-0.02,30.08,2.32,0.68,0.15
449057,1.01,-0.00,-0.01,30.04,2.39,0.68,0.25
449163,1.03,-0.00,-0.02,30.13,2.01,0.71,0.03
449267,1.03,0.01,-0.01,29.99,2.44,0.58,-0.06
449372,1.01,0.00,-0.02,29.99,2.27,0.56,0.05
449476,1.03,0.00,-0.01,30.13,2.19,0.67,0.08
449581,1.02,-0.00,-0.02,29.99,2.42,0.66,0.02
449685,1.03,0.02,-0.01,30.13,2.38,0.85,0.09
449789,1.04,0.01,-0.02,30.13,2.22,0.62,0.09
449895,1.04,0.00,-0.02,30.08,2.24,0.93,0.15
449999,1.04,0.02,-0.00,30.04,2.32,0.76,0.15
450104,1.03,0.01,-0.01,29.99,2.34,0.65,0.05
450208,1.03,0.01,-0.01,29.99,2.32,0.57,0.07
450313,1.02,0.00,-0.02,29.94,2.26,0.79,0.11
450417,1.00,0.00,-0.01,29.99,2.32,0.74,0.10
450522,1.02,-0.01,-0.02,30.04,2.27,0.75,0.11
450627,1.04,0.01,-0.01,29.99,2.38,0.81,0.08
450732,1.03,0.01,-0.02,30.08,2.24,0.60,-0.05
450836,1.04,0.01,-0.02,30.04,2.52,0.83,-0.02
450940,1.00,-0.01,-0.01,29.99,2.27,0.63,0.15
451045,1.01,-0.00,-0.01,30.04,2.41,0.71,0.17
451149,1.01,0.00,-0.01,29.89,2.27,0.71,0.13
451255,1.02,0.00,-0.02,30.04,2.22,0.88,0.05
451359,1.03,0.01,-0.01,30.04,2.29,0.84,-0.01
451464,1.04,0.01,-0.02,30.08,2.34,0.67,-0.01
451568,1.04,0.01,-0.02,30.04,2.44,0.68,0.02
451673,1.01,0.00,-0.01,29.99,2.27,0.67,0.02
451777,1.04,0.02,-0.01,29.99,2.29,0.79,0.05
451881,1.04,0.00,-0.02,30.04,2.37,0.76,0.11
451987,1.05,0.01,-0.02,30.08,2.35,0.63,0.12
452091,1.04,0.01,-0.01,30.04,2.11,0.66,0.12
452196,1.00,-0.01,-0.00,29.99,2.23,0.60,0.13
452300,1.05,0.01,-0.01,30.04,2.24,0.87,0.09
452405,1.05,0.01,-0.02,29.99,2.20,0.66,-0.02
452509,1.03,0.00,-0.01,29.94,2.29,0.95,0.18
452614,1.01,-0.00,-0.01,30.08,2.37,0.79,-0.03
452719,1.00,0.00,-0.02,30.04,2.40,0.73,0.06
452824,1.00,-0.01,-0.02,29.99,2.08,0.87,0.19
452928,1.04,0.02,-0.01,30.04,2.41,0.73,0.19
453032,1.00,-0.00,-0.01,29.99,2.22,0.85,-0.02
453137,0.99,-0.01,-0.02,29.94,2.19,0.69,-0.02
453241,1.02,-0.01,-0.01,29.99,2.40,0.81,0.16
453346,1.03,0.01,-0.01,30.08,2.23,0.64,0.05
453451,1.04,0.02,-0.02,30.04,2.34,0.46,-0.04
453556,1.03,0.01,-0.01,29.99,2.37,0.63,0.04
453660,1.04,0.01,-0.02,30.04,2.29,0.71,-0.01
453765,1.00,0.00,-0.01,30.08,2.21,0.54,0.10
453869,1.01,0.00,-0.01,30.08,2.34,0.64,0.12
453974,1.05,0.02,-0.00,30.08,2.50,0.76,0.06
454078,1.02,0.01,-0.01,30.08,2.44,0.52,0.22
454183,1.00,-0.01,-0.01,30.04,2.47,0.82,-0.01
454288,1.02,0.00,-0.02,29.99,2.10,0.78,0.19
454392,0.99,-0.00,-0.01,29.99,2.36,0.87,0.24
454497,1.00,0.00,-0.02,29.94,2.31,0.65,-0.02
454601,1.00,-0.00,-0.01,29.89,2.29,0.76,0.05
454706,1.03,0.01,-0.01,30.13,2.23,0.60,0.17
454810,1.05,0.01,-0.01,30.08,2.40,0.60,-0.12
454916,1.04,0.01,-0.01,29.89,2.42,0.82,0.02
455020,1.01,0.00,-0.01,30.04,2.26,0.79,0.13
455124,1.04,0.02,-0.01,29.99,2.23,0.68,0.06
455229,1.03,0.00,-0.01,30.13,2.25,0.85,0.02
455333,1.04,0.01,-0.02,30.13,2.34,0.83,0.02
455438,1.05,0.01,-0.01,29.99,2.41,0.80,0.24
455542,1.04,0.02,-0.02,30.08,2.24,0.68,0.12
455648,1.04,0.01,-0.02,30.04,2.37,0.80,0.08
455752,1.00,-0.00,-0.02,30.08,2.31,0.88,0.05
455857,1.01,0.01,-0.02,30.04,2.31,0.85,-0.03
455961,1.03,0.00,-0.02,29.99,2.32,0.81,0.16
456066,1.01,0.01,0.00,30.13,2.42,0.70,0.20
456170,1.03,0.01,-0.01,29.99,2.20,0.66,0.11
456274,0.99,-0.00,-0.01,30.04,2.40,0.81,0.06
456380,1.04,0.01,-0.02,30.04,2.34,0.50,0.16
456484,1.02,0.00,-0.01,30.08,2.40,0.77,0.05
456589,1.03,0.01,-0.02,29.99,2.37,0.91,0.04
456693,1.01,0.01,-0.02,30.04,2.32,0.65,0.23
456798,1.00,0.00,-0.02,30.04,2.26,0.74,0.18
456902,1.00,-0.00,-0.01,29.99,2.37,0.78,-0.07
457007,1.05,0.02,-0.02,30.04,2.19,0.82,0.06
457112,1.04,0.01,-0.01,30.04,2.25,0.79,0.12
457217,1.04,0.01,-0.02,29.99,2.31,0.67,0.11
457321,1.04,0.00,-0.02,29.99,2.37,0.81,0.05
457425,0.99,-0.00,-0.01,30.08,2.35,0.78,0.05
457530,1.04,0.01,-0.02,30.04,2.36,0.67,0.06
457634,1.03,0.00,-0.03,30.08,2.25,0.69,0.11
457740,1.01,0.00,-0.02,29.99,2.37,0.81,0.13
457844,1.03,0.01,-0.01,29.94,2.10,0.75,0.06
457949,1.03,0.01,-0.02,30.04,2.29,0.76,0.04
458053,1.01,0.00,-0.01,29.99,2.22,0.70,0.15
458158,1.01,-0.00,-0.01,29.99,2.28,0.81,0.24
458262,1.00,-0.01,-0.01,29.94,2.21,0.73,-0.07
458366,1.01,0.00,-0.02,29.99,2.37,0.65,0.09
458472,1.01,-0.00,-0.02,30.04,2.29,0.74,0.14
458576,1.02,-0.00,-0.01,30.04,2.30,0.60,0.17
458681,1.04,0.00,-0.01,30.08,2.27,0.89,0.21
458785,1.04,0.01,-0.03,30.04,2.22,0.70,0.02
458890,1.04,0.01,-0.01,30.04,2.28,0.74,0.12
458994,1.01,-0.00,-0.03,30.08,2.20,0.69,0.00
459099,1.04,0.01,-0.03,29.99,2.35,0.69,0.02
459203,1.03,0.01,-0.01,29.94,2.34,0.79,0.08
459309,1.03,0.00,-0.02,29.99,2.26,0.62,-0.06
459413,1.05,0.01,-0.02,29.99,2.34,0.74,0.21
459517,1.01,0.00,-0.01,29.94,2.27,0.63,-0.03
459622,1.02,-0.01,-0.02,30.08,2.33,0.82,0.02
459726,1.01,-0.01,-0.01,29.99,2.19,0.61,0.12
459831,1.04,0.02,-0.02,30.13,2.44,0.66,0.05
459936,1.02,0.00,-0.02,30.18,2.21,0.92,0.21
460041,1.00,-0.00,-0.01,30.04,2.12,0.53,0.02
460145,1.03,0.01,-0.01,30.13,2.34,0.74,-0.07
460250,1.01,0.00,-0.02,30.08,2.49,0.59,0.15
460354,1.00,-0.00,-0.01,30.04,2.36,0.76,-0.24
460459,1.05,0.01,-0.02,29.94,2.40,0.78,0.11
460563,1.04,0.02,-0.01,30.08,2.15,0.83,0.09
460668,1.03,0.00,-0.02,30.04,2.51,0.82,0.12
460773,1.01,-0.01,-0.02,29.99,2.18,0.84,0.10
460877,1.04,0.01,-0.01,30.04,2.31,0.92,0.08
460982,1.00,-0.01,-0.02,29.94,2.15,0.69,0.19
461086,1.00,-0.01,-0.02,29.99,2.33,0.70,0.05
461191,1.00,-0.00,-0.01,29.99,2.41,0.62,0.11
461296,1.04,0.01,-0.01,29.89,2.10,0.73,0.06
461401,1.04,0.01,-0.01,29.99,2.56,0.80,0.11
461505,1.00,-0.00,-0.02,30.04,2.24,0.71,-0.09
461609,1.03,0.00,-0.02,30.08,2.21,0.74,0.20
461714,1.01,-0.00,-0.01,30.08,2.32,0.53,0.13
461818,1.05,0.01,-0.01,29.99,2.27,0.63,-0.01
461923,1.02,0.01,-0.02,29.99,2.34,0.81,0.05
462028,1.05,0.01,-0.01,30.04,2.19,0.85,-0.11
462133,1.02,-0.00,-0.01,29.99,2.40,0.71,0.17
462237,1.00,0.00,-0.02,30.08,2.12,0.77,0.13
462342,1.01,-0.00,-0.02,29.94,2.20,0.87,0.18
462446,1.02,0.01,-0.01,30.08,2.19,0.77,0.11
462551,1.01,0.00,-0.00,29.94,2.20,0.91,0.12
462655,1.02,0.01,-0.01,30.08,2.11,0.64,0.20
462760,1.02,0.00,-0.02,30.08,2.35,0.56,0.05
462865,1.04,-0.00,-0.02,30.04,2.38,0.73,0.12
462969,1.02,0.01,-0.02,29.99,2.02,0.67,0.19
463074,1.04,0.02,-0.01,30.04,2.52,0.76,0.05
463178,1.04,0.01,-0.01,30.08,2.37,0.74,-0.06
463283,1.05,0.01,-0.01,30.13,2.13,0.78,0.19
463387,1.03,0.01,-0.01,30.08,2.31,0.69,0.27
463493,1.02,-0.00,-0.01,29.94,2.15,0.73,-0.02
463597,1.01,-0.01,-0.02,30.18,2.27,0.88,0.11
463702,1.00,-0.01,-0.02,29.99,2.34,0.73,0.11
463806,1.01,-0.00,-0.01,30.04,2.37,0.76,0.16
463910,1.05,0.01,-0.01,30.08,2.01,0.63,0.15
464015,1.04,0.01,-0.01,29.99,2.32,0.62,0.20
464119,1.01,0.00,-0.01,30.04,2.23,0.61,0.15
464225,1.01,-0.01,-0.01,30.04,2.33,0.76,-0.02
464329,1.02,0.01,-0.01,30.08,2.16,0.87,0.05
464434,1.00,-0.00,-0.00,29.94,2.33,0.85,0.05
464538,1.01,-0.00,-0.01,30.04,2.39,0.75,0.20
464643,1.00,0.00,-0.02,29.89,2.23,0.82,0.11
464747,1.05,0.01,-0.01,30.13,2.30,0.76,0.07
464851,1.02,0.01,-0.01,30.04,2.27,0.73,0.18
464957,1.05,0.02,-0.01,30.08,2.37,0.64,0.06
465061,1.03,0.00,-0.01,29.99,2.18,0.69,0.14
465166,1.04,0.01,-0.01,29.94,2.25,0.79,0.06
465270,0.99,-0.01,-0.02,30.08,2.30,0.93,0.09
465375,1.01,-0.00,-0.00,29.99,2.23,0.53,0.15
465479,1.05,0.01,-0.02,30.13,2.19,0.77,0.21
465585,0.99,-0.01,-0.02,29.89,2.32,0.64,-0.08
465689,1.02,0.01,-0.02,29.99,2.27,0.50,0.11
465794,1.00,-0.00,-0.02,29.94,2.37,0.84,0.03
465898,1.02,-0.00,-0.01,29.89,2.47,0.87,0.02
466002,1.02,0.00,-0.01,30.08,2.40,0.75,0.05
466107,1.02,0.00,-0.02,29.99,2.44,0.67,0.15
466211,1.01,0.00,-0.02,29.94,2.27,0.74,0.08
466317,1.01,-0.00,-0.02,29.99,2.30,0.65,0.12
466421,1.01,-0.00,-0.00,29.99,2.37,0.68,0.08
466526,1.00,-0.01,-0.01,29.94,2.37,0.82,-0.03
466630,1.04,0.00,-0.01,29.99,2.22,0.65,0.06
466735,1.04,0.01,-0.02,29.99,2.11,0.63,0.34
466839,1.01,-0.00,-0.02,30.04,2.23,0.72,0.08
466944,1.03,0.02,-0.01,30.08,2.29,0.68,0.14
467049,1.03,0.01,-0.02,29.99,2.27,0.50,0.00
467153,1.04,0.01,-0.01,30.04,2.29,0.59,-0.03
467258,1.04,0.00,-0.01,29.94,2.27,0.79,0.11
467362,1.01,-0.00,-0.01,30.08,2.28,0.72,-0.01
467467,1.02,-0.00,-0.01,30.08,2.33,0.82,0.08
467571,0.99,-0.00,-0.02,29.94,2.35,0.78,0.17
467676,1.05,0.02,-0.01,29.99,2.20,0.82,-0.02
467781,1.05,0.01,-0.03,29.99,2.37,0.85,0.01
467886,1.00,0.00,-0.01,30.13,2.21,0.62,0.02
467990,1.05,0.02,-0.01,29.99,2.31,0.76,0.05
468094,1.01,-0.00,-0.01,29.99,2.35,0.64,0.18
468199,1.02,0.00,-0.01,30.04,2.34,0.70,0.18
468303,1.04,0.01,-0.01,30.08,2.37,0.80,-0.06
468408,1.02,0.00,-0.01,30.13,2.37,0.73,0.07
468513,1.01,-0.00,-0.02,30.04,2.20,0.72,0.36
468618,1.04,0.01,-0.01,29.99,2.25,0.63,0.07
468722,1.05,0.01,-0.02,30.04,2.21,0.69,0.05
468827,1.05,0.02,-0.01,29.99,2.36,0.61,0.11
468931,1.00,-0.00,-0.01,29.99,2.17,0.63,0.09
469036,1.04,0.01,-0.00,29.94,2.25,0.90,0.21
469140,1.00,-0.00,-0.01,30.08,2.27,0.70,0.05
469245,1.04,0.01,-0.01,29.99,2.33,1.02,0.17
469350,1.01,-0.01,0.00,30.04,2.22,0.85,-0.04
469454,1.01,0.00,-0.01,29.94,2.31,0.82,0.19
469559,1.03,0.00,-0.02,29.99,2.15,0.68,0.06
469663,1.02,-0.00,-0.02,30.18,2.61,0.73,0.10
469768,1.00,-0.01,-0.01,30.08,2.23,0.73,0.03
469872,1.04,0.01,-0.01,30.13,2.44,0.66,0.35
469978,1.02,0.01,-0.02,29.89,2.38,0.83,-0.03
470082,1.03,0.01,-0.01,30.08,2.13,0.76,0.12
470187,1.00,-0.01,-0.01,30.04,2.43,0.99,0.15
470291,1.01,-0.00,-0.02,30.08,2.21,0.60,0.15
470395,1.02,-0.00,-0.03,30.04,2.38,0.73,0.01
470500,1.01,-0.00,-0.01,29.94,2.11,0.79,-0.02
470605,1.03,0.01,-0.02,29.99,2.15,0.73,0.21
470710,1.02,0.01,-0.01,30.04,2.29,0.66,-0.03
470814,1.01,-0.00,-0.01,30.04,2.11,0.68,0.05
470919,1.03,0.00,-0.02,29.99,2.19,0.69,-0.02
471023,1.02,0.01,-0.02,29.99,2.19,0.56,0.09
471128,1.01,-0.00,-0.01,30.04,2.27,0.61,0.19
471232,1.01,0.00,-0.01,29.99,2.25,0.83,0.19
471337,1.00,-0.01,-0.01,29.99,2.39,0.54,0.05
471442,1.00,-0.00,-0.02,30.04,2.34,0.98,-0.09
471546,1.00,-0.00,-0.02,30.04,2.26,0.89,0.11
471651,1.04,0.00,-0.02,29.99,2.24,0.85,0.08
471755,1.04,0.01,-0.01,30.08,2.24,0.69,0.00
471860,1.04,0.01,-0.02,30.08,2.38,0.70,0.02
471964,1.02,0.00,-0.02,30.04,2.22,0.74,0.21
472070,1.02,0.00,-0.02,29.99,2.35,0.53,0.16
472174,1.02,0.01,-0.02,30.08,2.38,0.75,0.18
472279,1.04,0.01,-0.01,30.04,2.29,0.66,-0.02
472383,1.00,-0.00,-0.03,30.04,2.40,0.58,0.13
472487,1.02,-0.01,-0.02,30.13,2.11,0.73,0.10
472592,1.05,0.01,-0.01,30.08,2.34,0.65,0.05
472696,1.03,0.01,-0.01,29.99,2.19,0.75,0.18
472802,1.03,0.01,-0.02,30.04,2.30,0.72,0.15
472906,1.02,0.00,-0.01,29.99,2.11,0.66,0.06
473011,1.03,0.01,-0.01,30.04,2.41,0.76,-0.08
473115,1.00,-0.00,-0.02,30.13,2.36,0.72,0.24
473220,1.04,0.01,-0.02,30.08,2.13,0.47,0.12
473324,1.05,0.01,-0.02,30.08,2.20,0.60,0.05
473428,1.04,0.01,-0.02,30.08,2.34,0.82,0.17
473534,1.01,-0.00,-0.02,30.04,2.23,0.64,0.24
473638,1.00,-0.01,-0.02,30.08,2.44,0.71,0.18
473743,1.04,0.00,-0.01,30.04,2.26,0.76,-0.02
473847,1.01,0.00,-0.02,30.13,2.31,0.53,0.33
473952,1.04,0.01,-0.01,30.08,2.24,0.98,0.19
474056,1.05,0.01,-0.01,30.08,2.35,0.58,-0.08
474162,1.03,-0.00,-0.02,30.13,2.36,0.71,0.05
474266,1.01,0.01,-0.01,29.99,2.39,0.85,0.07
474371,1.02,-0.00,-0.03,30.08,2.53,0.67,0.10
474475,1.05,0.01,-0.02,30.04,2.18,0.60,0.06
474579,1.05,0.02,-0.02,30.04,2.15,0.81,0.22
474684,1.01,-0.01,-0.01,30.08,2.34,0.74,0.14
474788,1.04,0.01,-0.02,30.04,2.06,0.77,0.08
474894,1.04,0.01,-0.01,30.13,2.17,0.64,0.12
474998,1.04,0.02,-0.02,30.08,2.27,0.70,0.11
475103,1.02,0.00,-0.01,30.04,2.11,0.67,0.05
475207,1.02,-0.00,-0.02,30.04,2.15,0.57,0.02
475312,1.05,0.01,-0.01,30.08,2.39,0.63,0.16
475416,1.01,0.00,-0.02,30.08,2.31,0.64,0.09
475521,1.04,0.00,-0.02,30.04,2.56,0.73,0.21
475626,1.05,0.01,-0.02,30.08,2.43,0.50,0.19
475730,1.01,0.01,-0.01,30.08,2.29,0.75,0.20
475835,1.04,0.01,-0.02,30.04,2.20,0.69,0.08
475939,1.00,-0.00,-0.00,30.13,2.29,0.73,0.17
476044,1.02,0.01,-0.02,29.99,2.19,0.79,0.10
476148,1.01,-0.01,-0.02,29.99,2.05,0.89,0.17
476253,1.00,0.00,-0.02,29.99,2.34,0.59,0.06
476358,1.04,0.00,-0.02,29.99,2.33,0.78,0.04
476463,1.05,0.02,-0.01,30.04,2.31,0.64,0.01
476567,1.00,-0.01,-0.02,30.08,2.27,0.66,0.16
476672,1.03,0.02,-0.02,29.94,2.28,0.87,0.00
476776,1.03,0.01,-0.02,30.04,2.33,0.76,0.00
476880,1.05,0.01,-0.02,29.99,2.10,0.70,0.01
476985,1.00,-0.01,-0.02,30.08,2.13,0.66,0.11
477090,1.04,0.01,-0.02,30.04,2.31,0.56,0.14
477195,1.03,0.01,-0.02,29.99,2.26,0.82,0.11
477299,1.02,0.00,-0.01,30.08,2.40,0.89,0.16
477404,1.00,0.00,-0.02,30.04,2.27,0.80,0.12
477508,1.03,0.01,-0.02,30.08,2.23,0.69,0.12
477613,1.01,0.00,-0.01,29.99,2.34,0.64,0.19
477717,1.03,0.01,-0.01,30.13,2.37,0.54,0.21
477822,1.02,0.00,-0.01,29.99,2.24,0.57,0.12
477927,1.04,0.01,-0.02,30.08,2.17,0.83,0.17
478031,1.01,0.00,-0.01,30.04,2.25,0.85,0.10
478136,1.00,0.00,-0.01,30.08,2.43,0.68,-0.06
478240,1.03,0.01,-0.01,29.99,2.27,0.55,0.08
478345,1.02,0.00,-0.01,30.13,2.40,0.76,0.03
478449,1.01,0.00,-0.02,30.08,2.30,0.55,-0.03
478555,1.02,-0.00,-0.02,30.08,2.31,0.82,0.05
478659,1.01,-0.01,-0.01,30.04,2.38,0.58,0.15
478764,1.00,-0.01,-0.02,30.08,2.06,0.78,0.21
478868,1.00,0.00,-0.01,30.13,2.31,0.75,0.08
478972,1.00,0.00,-0.02,30.04,2.29,0.91,0.24
479077,1.03,0.01,-0.01,30.08,2.18,0.65,0.08
479181,1.05,0.00,-0.02,30.08,2.34,0.71,-0.03
479287,1.04,0.01,-0.02,30.13,2.46,0.76,0.08
479391,1.00,-0.00,-0.01,29.99,2.44,0.85,0.13
479496,1.00,0.00,-0.01,30.13,2.30,0.77,0.01
479600,1.01,0.00,-0.01,29.99,2.20,0.73,0.14
479705,1.02,0.00,-0.01,29.99,2.09,0.85,0.11
479809,1.00,-0.00,-0.03,30.04,2.30,0.95,0.13
479913,1.02,0.00,-0.02,30.08,2.31,0.66,0.02
480019,1.03,0.00,-0.01,30.04,2.31,0.70,0.30
480123,1.03,0.01,-0.02,30.13,2.23,0.67,0.12
480228,1.03,0.02,-0.02,29.99,2.08,0.64,0.09
480332,1.03,0.01,-0.02,30.04,2.23,0.95,0.17
480437,1.00,-0.00,-0.02,30.08,2.30,0.56,0.18
480541,1.02,0.00,-0.01,30.04,2.19,0.81,0.17
480646,1.05,0.01,-0.02,30.13,2.29,0.78,0.18
480751,1.00,-0.00,-0.01,30.08,2.11,0.85,0.08
480856,1.00,-0.01,-0.02,30.04,2.27,0.63,-0.14
480960,1.00,0.00,-0.02,30.08,2.43,0.66,0.12
481064,1.03,0.01,-0.02,30.08,2.08,0.70,0.20
481169,1.01,-0.00,-0.01,30.13,2.13,0.63,0.23
481273,1.05,0.01,-0.01,29.99,2.38,0.58,0.12
481378,1.00,-0.00,-0.02,30.04,2.38,0.69,0.05
481483,1.04,0.01,-0.02,30.04,2.30,0.68,0.16
481588,1.04,0.02,-0.01,30.08,2.08,0.63,0.15
481692,1.00,-0.00,-0.02,30.04,2.31,0.82,0.21
481797,0.99,-0.00,-0.01,30.04,2.11,0.69,0.09
481901,1.00,-0.00,-0.02,30.08,2.32,0.75,0.13
482006,1.03,0.01,-0.01,29.99,2.27,0.75,0.10
482110,1.02,0.01,-0.01,30.04,2.34,0.47,0.12
482215,0.99,-0.00,-0.02,30.08,2.28,0.66,0.05
482320,1.04,0.01,-0.01,30.04,2.27,0.65,0.11
482424,1.02,0.01,-0.01,29.99,2.09,0.65,0.05
482529,1.00,0.00,-0.01,30.08,2.18,0.66,0.08
482633,1.01,0.00,-0.01,30.04,2.25,0.73,0.11
482738,1.00,-0.00,-0.01,30.04,2.20,0.66,0.18
482842,1.05,0.00,-0.01,30.08,2.36,0.94,0.10
482948,1.01,0.01,-0.01,30.04,2.25,0.75,0.04
483052,1.03,0.01,-0.01,29.94,2.28,0.86,-0.02
483156,1.02,-0.00,-0.02,29.99,2.22,0.72,0.07
483261,1.04,0.01,-0.01,29.99,2.29,0.56,-0.02
483365,1.03,0.01,-0.02,30.04,2.21,0.66,0.12
483470,1.01,0.01,-0.02,30.04,2.32,0.92,0.11
483575,1.05,0.01,-0.02,30.08,2.42,0.62,0.09
483680,1.01,0.00,-0.02,30.04,2.28,0.83,-0.07
483784,1.02,0.00,-0.02,30.08,2.11,0.82,0.13
483889,1.02,0.01,-0.02,29.99,2.37,0.71,0.18
483993,1.01,-0.00,-0.02,30.18,2.36,0.69,0.14
484098,1.04,0.01,-0.01,30.04,2.20,0.76,0.07
484202,1.01,-0.01,-0.02,30.08,2.45,0.88,0.08
484307,1.04,0.01,-0.02,30.18,2.20,0.66,0.06
